sample_index,flight_id,p_hat,y_true,d_truth_to_center_m,mean_sample_to_center_m,bin_id_equal_width,bin_id_equal_count
23218,24/08/19_TVS6N7_5532,0.46875,0.0,126.90177917480469,118.48644256591797,4,4
20731,24/05/20_JAF745_2134,0.3125,1.0,15.508062362670898,199.42388916015625,3,2
39555,24/08/16_VLG5WE_575,0.03125,0.0,329.8102722167969,455.664794921875,0,1
147506,24/06/24_NJE384F_5686,0.34375,1.0,51.60002517700195,148.64541625976562,3,2
314215,24/12/17_EZY45DM_2143,0.4375,0.0,103.32745361328125,178.5701904296875,4,3
190913,24/04/29_TAP557H_4835,0.46875,1.0,13.937920570373535,116.87239074707031,4,4
296715,24/11/21_DFRRR_1685,0.3125,0.0,118.25456237792969,275.5160217285156,3,2
141482,24/10/24_DLH95T_2178,0.75,1.0,30.557579040527344,69.09226989746094,7,9
49119,24/06/06_VLG45FT_617,0.25,1.0,69.3000717163086,182.68600463867188,2,2
208005,24/06/08_GAC265E_3818,0.0,0.0,220.15463256835938,403.716064453125,0,0
357337,24/07/24_AUA47B_4564,0.4375,1.0,42.75018310546875,200.112060546875,4,3
391118,24/07/28_N155RW_8801,0.625,1.0,70.24210357666016,143.77685546875,6,7
358922,24/02/17_RYR5477_5599,0.5625,1.0,6.72681188583374,99.38679504394531,5,6
114136,24/09/10_EJU71TQ_4027,0.21875,0.0,510.3612976074219,236.17247009277344,2,2
65706,24/01/30_DLH1843_1459,0.0,0.0,131.45704650878906,276.04852294921875,0,0
363838,24/02/16_ITL201_198,0.78125,1.0,20.676450729370117,62.911109924316406,7,9
28871,24/06/09_EZY47CV_3099,0.0625,1.0,64.86825561523438,396.5137939453125,0,1
224830,24/05/25_CTN52R_7720,0.6875,1.0,41.10523986816406,96.97030639648438,6,8
99085,24/03/30_ITY149_4983,0.375,0.0,351.5640869140625,172.518798828125,3,3
257076,24/08/29_BAW53YR_3638,0.625,1.0,22.530881881713867,101.03195190429688,6,7
226523,24/05/13_VLG69UM_8874,0.75,0.0,161.27944946289062,85.34581756591797,7,9
381071,24/10/31_EXS78NL_2406,0.6875,1.0,9.414085388183594,65.37091064453125,6,8
202954,24/10/20_RYR6RN_10827,0.1875,0.0,2085.31298828125,438.80859375,1,1
370109,24/07/24_AFR71JB_1392,0.0625,0.0,104.85525512695312,246.0544891357422,0,1
317625,24/09/18_MBU6584_9239,0.375,1.0,6.833968639373779,149.08889770507812,3,3
189980,24/06/18_BEL3UB_4685,0.4375,0.0,213.2666015625,158.6376953125,4,3
346725,24/01/07_EDW84_3701,0.5625,1.0,67.12348937988281,159.36798095703125,5,6
215008,24/09/18_AFR56VV_1574,0.5,1.0,38.0963020324707,117.37098693847656,5,4
358313,24/09/13_EJU48KY_4088,0.6875,1.0,4.881405830383301,87.74729919433594,6,8
100074,24/10/24_RYR99DJ_7929,0.65625,1.0,38.694313049316406,82.29754638671875,6,8
66465,24/05/27_ELG52T_2836,0.59375,1.0,13.48900032043457,81.37655639648438,5,6
359345,24/06/19_LOT4YJ_5440,0.71875,1.0,30.156105041503906,118.96745300292969,7,8
327506,24/08/19_EDW439_6082,0.03125,0.0,567.1995849609375,663.4947509765625,0,1
143393,24/09/19_ITY159_8011,0.59375,1.0,12.186698913574219,91.1204605102539,5,6
10817,24/06/30_RYR2438_7013,0.78125,1.0,99.02217102050781,119.2332534790039,7,9
252178,24/06/22_AEA1518_800,0.46875,1.0,30.888914108276367,113.7821273803711,4,4
384627,24/05/05_EJU3859_3559,0.59375,1.0,81.09147644042969,91.70591735839844,5,6
387512,24/02/16_RYR95JU_5009,0.8125,1.0,40.4870719909668,99.28843688964844,8,9
366149,24/08/08_IBE32FF_869,0.8125,1.0,9.612004280090332,75.856201171875,8,9
12872,24/01/30_MEA212_5233,0.5,1.0,47.374176025390625,108.3971176147461,5,4
119488,24/05/13_AFR98HR_1566,0.65625,1.0,24.724735260009766,93.35955810546875,6,8
347998,24/03/31_AFR23HH_833,0.75,1.0,29.633174896240234,103.91413116455078,7,9
15506,24/08/23_EVA088_10243,0.4375,1.0,19.951894760131836,144.9434356689453,4,3
131539,24/09/30_RYR4VE_8427,0.6875,1.0,56.10551071166992,75.72789764404297,6,8
65757,24/05/09_SWR9EK_8549,0.4375,1.0,97.13135528564453,194.5340118408203,4,3
211905,24/08/29_ABR8XP_8372,0.53125,1.0,34.37590789794922,151.88714599609375,5,5
112108,24/05/27_EXS57G_3329,0.375,1.0,42.85002899169922,206.04476928710938,3,3
209782,24/09/23_AFR48HU_1589,0.71875,0.0,158.0381622314453,68.6025161743164,7,8
154749,24/06/18_DLH32A_2406,0.78125,1.0,81.70880126953125,108.94027709960938,7,9
290452,24/05/27_VJT423_8662,0.03125,0.0,109.77279663085938,282.0643615722656,0,1
68724,24/08/30_DLH44E_2692,0.0625,0.0,197.58541870117188,818.2060546875,0,1
141498,24/04/04_EZS84ZD_4610,0.0,1.0,78.0196304321289,389.975341796875,0,0
295068,24/06/06_EJU89KF_4287,0.09375,0.0,159.2655487060547,448.8265075683594,0,1
34840,24/09/10_ITL201_271,0.65625,1.0,29.766801834106445,80.44679260253906,6,8
137645,24/05/23_RYR86MJ_8217,0.78125,1.0,24.82343864440918,65.8611831665039,7,9
124552,24/05/27_AFR27VR_992,0.5,1.0,40.6724739074707,118.56443786621094,5,4
72935,24/02/04_RYR66UL_4513,0.75,1.0,48.065059661865234,95.26342010498047,7,9
61983,24/08/08_NJE309H_5648,0.46875,1.0,65.23479461669922,202.7421875,4,4
73698,24/09/21_DLH53F_2063,0.375,0.0,773.6343383789062,208.2473907470703,3,3
308783,24/10/18_THY70V_8288,0.625,1.0,56.30552673339844,122.21450805664062,6,7
272347,24/05/27_RYR4KP_7067,0.625,0.0,316.6957702636719,136.53067016601562,6,7
246477,24/08/29_EWG8DM_2265,0.5,1.0,39.98300552368164,157.31851196289062,5,4
49012,24/08/13_PGT950_6787,0.375,1.0,71.87804412841797,214.4359893798828,3,3
5789,24/10/18_LBT508_126,0.0625,0.0,215.30239868164062,410.1285095214844,0,1
70967,24/04/29_CFG2YX_1957,0.8125,0.0,129.01992797851562,102.83219909667969,8,9
153938,24/03/06_AUA576S_2105,0.3125,0.0,159.66390991210938,268.32550048828125,3,2
62414,24/11/25_THY2PY_4767,0.40625,1.0,82.71373748779297,148.92713928222656,4,3
393318,24/03/30_DLH73Y_1219,0.375,0.0,1568.48193359375,218.85693359375,3,3
380078,24/09/13_TAP935_5479,0.15625,0.0,179.20745849609375,215.5455780029297,1,1
111220,24/07/29_TUI1EB_2603,0.21875,0.0,126.23094177246094,291.4835205078125,2,2
71917,24/10/20_EWG5E_2927,0.375,1.0,43.820655822753906,179.34365844726562,3,3
305832,24/06/18_IBE3475_622,0.5625,0.0,136.1768798828125,132.66932678222656,5,6
323107,24/10/24_AFR75SG_1118,0.5625,0.0,149.30218505859375,189.65672302246094,5,6
168838,24/12/17_SWR24C_3633,0.4375,0.0,136.8937225341797,170.31668090820312,4,3
352229,24/06/10_CFG2AE_2067,0.625,1.0,93.80065155029297,96.81832885742188,6,7
179310,24/09/10_GSM07X_8832,0.0625,0.0,398.1488342285156,822.1612548828125,0,1
265501,24/08/23_EDW266N_6370,0.625,0.0,206.1139373779297,96.8679428100586,6,7
120115,24/07/28_EJU72QE_4053,0.0,0.0,199.15838623046875,358.8061828613281,0,0
137242,24/12/21_TUI7LX_1771,0.125,0.0,283.9182434082031,340.81982421875,1,1
168255,24/09/23_EZY53XT_3343,0.4375,1.0,17.269916534423828,162.3437957763672,4,3
297387,24/05/31_DLA5LL_359,0.78125,1.0,18.463224411010742,62.932525634765625,7,9
26378,24/03/31_RYR11PR_5528,0.5,0.0,114.96765899658203,150.27828979492188,5,4
105171,24/06/24_DLH98P_2246,0.09375,0.0,523.3555297851562,442.72418212890625,0,1
72798,24/05/05_NOZ47E_4371,0.59375,0.0,341.0283203125,133.76438903808594,5,6
236909,24/12/20_BAW74E_3048,0.15625,0.0,487.5174255371094,246.69601440429688,1,1
12581,24/03/31_MLH9905_5864,0.03125,0.0,206.30018615722656,334.81378173828125,0,1
271726,24/07/28_RYR9GU_7519,0.5625,0.0,181.6349334716797,170.32174682617188,5,6
193012,24/05/09_BCS729P_2245,0.875,1.0,5.550900936126709,53.17491912841797,8,9
209080,24/04/08_EJU74BK_3403,0.46875,0.0,182.81480407714844,188.4311065673828,4,4
17732,24/06/30_CTN52R_8956,0.65625,1.0,18.03858757019043,90.08804321289062,6,8
99649,24/10/16_BAW47X_3241,0.71875,1.0,6.399462699890137,87.97901916503906,7,8
261507,24/08/13_DLH55U_2374,0.8125,1.0,16.601957321166992,66.18202209472656,8,9
90866,24/06/09_RYR43BT_7635,0.65625,1.0,18.38180160522461,78.1092529296875,6,8
63511,24/06/08_EWG2JH_7674,0.0,0.0,361.7044677734375,591.2127075195312,0,0
231710,24/08/08_WZZ9VN_9218,0.5,0.0,136.875,156.9058380126953,5,4
3459,24/09/05_TOM70M_3190,0.53125,1.0,48.48517990112305,112.47492218017578,5,5
186689,24/07/29_UAL416_10156,0.40625,0.0,118.56465911865234,152.82223510742188,4,3
398163,24/03/30_SWR9WH_3741,0.0,0.0,641.944091796875,747.7108764648438,0,0
344196,24/05/27_OOGSP_4339,0.5625,1.0,26.993343353271484,96.79082489013672,5,6
54451,24/12/24_VTTUS_4087,0.1875,0.0,342.9839782714844,269.9251708984375,1,1
56249,24/01/07_TAP823_3273,0.5625,0.0,166.71458435058594,100.47066497802734,5,6
30414,24/02/16_BAW63VP_2332,0.75,1.0,28.55914878845215,61.011600494384766,7,9
127595,24/08/13_SWR2HE_5586,0.1875,1.0,85.34928131103516,175.15872192382812,1,1
363274,24/10/24_AFR652_986,0.46875,1.0,41.764217376708984,135.4327392578125,4,4
78631,24/09/30_TOM16M_3708,0.625,0.0,107.79871368408203,80.5660400390625,6,7
140636,24/05/23_KLM53F_4743,0.0,0.0,265.3198547363281,459.3668212890625,0,0
236832,24/10/20_AFR35PY_2465,0.125,0.0,145.4033203125,436.22772216796875,1,1
64863,24/05/27_SWR245T_5934,0.375,1.0,13.055769920349121,255.61721801757812,3,3
79421,24/09/05_AFR32AX_903,0.78125,1.0,44.74930191040039,72.57966613769531,7,9
307966,24/06/08_EWG2AN_1869,0.65625,1.0,15.57241153717041,92.75111389160156,6,8
178916,24/04/29_AUA4SB_3835,0.1875,0.0,227.45799255371094,370.05499267578125,1,1
265006,24/04/04_BGA331H_1060,0.5625,1.0,43.317325592041016,109.75305938720703,5,6
220207,24/01/27_RYR629Z_5275,0.65625,1.0,16.017568588256836,107.98092651367188,6,8
113867,24/09/23_FJO54A_8193,0.53125,1.0,94.70282745361328,171.34539794921875,5,5
310823,24/05/20_EZY62AQ_775,0.53125,1.0,20.41790008544922,98.88003540039062,5,5
353726,24/07/28_EWG8MF_2049,0.625,0.0,1079.9317626953125,150.44540405273438,6,7
273330,24/01/07_DLH04K_1449,0.625,1.0,4.480862140655518,120.12033081054688,6,7
232314,24/08/08_TVF47WR_1758,0.53125,1.0,90.33799743652344,115.62569427490234,5,5
386352,24/03/31_CFG3KD_959,0.875,1.0,17.783859252929688,105.3061752319336,8,9
321266,24/08/19_ITY214_487,0.65625,1.0,39.153743743896484,144.6748046875,6,8
124028,24/09/18_TRA32M_4971,0.59375,1.0,51.2597541809082,153.91014099121094,5,6
281022,24/10/10_RYR9429_6680,0.5625,0.0,108.26934051513672,160.4105224609375,5,6
267255,24/08/29_AFR76CQ_1396,0.65625,1.0,66.06294250488281,159.94622802734375,6,8
314420,24/08/30_AEE832_5254,0.34375,1.0,65.77910614013672,147.1306610107422,3,2
175766,24/08/08_KLM63R_5288,0.59375,1.0,33.695556640625,211.21153259277344,5,6
340005,24/10/24_EZS43EU_5680,0.34375,0.0,131.64755249023438,187.63938903808594,3,2
296589,24/12/24_ETD19G_4154,0.4375,0.0,180.94198608398438,140.04039001464844,4,3
227337,24/05/05_EZY14HC_2887,0.4375,1.0,66.09178924560547,170.6815185546875,4,3
102152,24/05/31_EJU34PY_4164,0.03125,0.0,175.5028533935547,367.9417724609375,0,1
64441,24/07/12_EJU64KW_4078,0.34375,0.0,463.9892883300781,213.81719970703125,3,2
318927,24/11/22_DLH34A_1859,0.71875,1.0,8.467769622802734,64.4366226196289,7,8
132620,24/09/23_RYR89BB_8123,0.28125,1.0,5.25,201.9855499267578,2,2
96753,24/05/08_TVF28FJ_1282,0.5625,1.0,41.389915466308594,115.03475189208984,5,6
74043,24/12/20_RYR44PL_7194,0.21875,1.0,33.88330078125,403.6844177246094,2,2
279827,24/06/30_LGL6995_7715,0.40625,1.0,47.05448913574219,166.0813751220703,4,3
324297,24/08/23_SWR8CA_6383,0.5625,1.0,40.41116714477539,115.04934692382812,5,6
189443,24/09/23_DLH04E_2392,0.46875,0.0,116.72624206542969,197.20628356933594,4,4
53599,24/06/30_AFR218_1104,0.53125,1.0,11.9085054397583,124.97364807128906,5,5
69101,24/01/07_SWR2SD_3508,0.375,0.0,452.98046875,184.94180297851562,3,3
235682,24/10/24_TJT6615_1094,0.375,1.0,26.601882934570312,232.2370147705078,3,3
286169,24/04/29_SEH5DH_4148,0.46875,0.0,119.12053680419922,128.46066284179688,4,4
65015,24/01/27_AFR282_968,0.40625,0.0,448.68212890625,217.05601501464844,4,3
27170,24/06/06_BCS7331_4442,0.53125,1.0,29.086347579956055,164.135986328125,5,5
211695,24/09/19_OOMED_4688,0.15625,0.0,108.19578552246094,237.33349609375,1,1
334526,24/01/30_DCHGS_1643,0.34375,1.0,85.11361694335938,188.3395538330078,3,2
128817,24/05/27_CCM67ME_1604,0.4375,1.0,35.7770881652832,196.57521057128906,4,3
385955,24/10/10_DLH23W_8518,0.28125,0.0,959.1311645507812,280.5492248535156,2,2
231472,24/04/29_AME0812_653,0.65625,1.0,60.27955627441406,122.57849884033203,6,8
326427,24/10/10_BAW623_3281,0.71875,1.0,45.62705612182617,123.48529815673828,7,8
395844,24/10/24_SWR5YV_5164,0.03125,0.0,601.901611328125,691.6375122070312,0,1
385786,24/08/23_NSZ3751_6048,0.4375,0.0,133.10763549804688,189.18370056152344,4,3
275197,24/08/29_GMDSE_4173,0.5625,0.0,151.72549438476562,116.40298461914062,5,6
160506,24/07/24_AFR49YX_1784,0.59375,1.0,36.49058151245117,109.7794189453125,5,6
88103,24/10/10_OCN312_2298,0.5625,1.0,13.252358436584473,149.95657348632812,5,6
178087,24/11/21_AFR635_769,0.59375,1.0,9.545941352844238,103.09173583984375,5,6
269032,24/04/29_EZY94UZ_3211,0.71875,1.0,10.431323051452637,97.85970306396484,7,8
85297,24/02/04_DEFCH_1631,0.53125,1.0,46.525238037109375,133.58203125,5,5
119689,24/08/23_EZY96WP_3894,0.75,1.0,19.76423454284668,59.688133239746094,7,9
280272,24/05/05_EWG6824_7101,0.65625,1.0,3.5,89.31953430175781,6,8
361761,24/07/12_MSR726_022,0.28125,0.0,121.27325439453125,245.56063842773438,2,2
330218,24/09/30_EZY91DY_3178,0.59375,1.0,15.49848747253418,124.65194702148438,5,6
82498,24/07/24_EXS58Y_3676,0.53125,1.0,27.697303771972656,116.15951538085938,5,5
122825,24/09/13_AFR73EL_1101,0.40625,0.0,132.63954162597656,165.302978515625,4,3
203409,24/12/21_EZS71KY_4466,0.25,1.0,79.80757904052734,262.54815673828125,2,2
43733,24/02/17_NJE881P_3861,0.21875,0.0,257.1327819824219,542.5311279296875,2,2
275802,24/04/29_MAU15_160,0.53125,1.0,21.504722595214844,133.80918884277344,5,5
325067,24/09/19_UAL385_9916,0.21875,1.0,67.23094177246094,257.53253173828125,2,2
390584,24/02/14_AFR567_1024,0.8125,1.0,39.5798225402832,64.31318664550781,8,9
53986,24/06/30_EJU98AC_4111,0.59375,1.0,73.36637878417969,122.90526580810547,5,6
382641,24/10/18_ITY621_9131,0.59375,1.0,36.404842376708984,96.52285766601562,5,6
150533,24/08/29_SWR8WK_6364,0.34375,0.0,144.67123413085938,321.08087158203125,3,2
373019,24/01/07_DLA99W_332,0.84375,1.0,37.59321594238281,53.856910705566406,8,9
220793,24/04/26_VCJ50M_7204,0.5,0.0,140.6920928955078,116.54472351074219,5,4
323451,24/02/08_EWG72AE_5135,0.71875,0.0,106.80187225341797,74.76866149902344,7,8
190683,24/06/19_SWR456_6114,0.375,1.0,83.73292541503906,141.312744140625,3,3
352098,24/07/10_EXS3EM_9322,0.46875,1.0,39.850502014160156,137.68905639648438,4,4
326150,24/06/22_OCN3FY_2089,0.6875,1.0,21.201784133911133,144.09161376953125,6,8
275015,24/03/06_UPS243_4813,0.78125,1.0,49.67708206176758,80.03080749511719,7,9
330006,24/09/30_RYR78EV_8242,0.46875,0.0,138.39300537109375,172.34156799316406,4,4
16589,24/06/10_CFG1CA_1768,0.4375,1.0,96.57356262207031,173.28500366210938,4,3
361940,24/02/16_RYR1CE_4729,0.3125,1.0,42.003719329833984,150.91873168945312,3,2
87812,24/04/04_EJU84YB_3271,0.65625,1.0,53.087928771972656,81.67550659179688,6,8
365888,24/12/20_EJU53EJ_3365,0.75,1.0,49.62562942504883,73.63919067382812,7,9
375462,24/05/13_DLH57F_8864,0.28125,0.0,256.84539794921875,207.1507568359375,2,2
355151,24/06/19_OEEMA_4513,0.46875,0.0,140.4793701171875,184.22254943847656,4,4
199704,24/04/26_TVF57CL_1327,0.0625,0.0,616.9446411132812,662.1015625,0,1
203496,24/07/29_LGL835_8372,0.53125,1.0,56.37486267089844,101.99148559570312,5,5
35426,24/02/04_AFR1766_720,0.5625,1.0,87.77501678466797,172.58938598632812,5,6
161817,24/12/21_EJU95XM_3413,0.59375,1.0,24.833507537841797,199.80245971679688,5,6
113621,24/08/08_OCN3FY_2345,0.78125,1.0,30.690237045288086,70.12568664550781,7,9
354094,24/12/20_DLH1316_1951,0.4375,1.0,91.32061004638672,170.63632202148438,4,3
24804,24/08/13_RYR64PU_7862,0.125,0.0,273.47088623046875,228.28213500976562,1,1
263429,24/06/22_LGL416U_7546,0.0,0.0,214.89797973632812,339.4189758300781,0,0
297483,24/09/18_NJE539B_5366,0.53125,1.0,36.443450927734375,121.99642181396484,5,5
47956,24/05/23_RYR310D_8117,0.03125,0.0,309.7429504394531,669.8292236328125,0,1
249364,24/08/08_EWG6CK_5758,0.84375,1.0,12.811127662658691,111.45683288574219,8,9
275716,24/08/29_DIKCG_3195,0.125,0.0,583.9107666015625,271.6796569824219,1,1
218447,24/07/29_EZY28VV_3978,0.375,1.0,17.897275924682617,142.10202026367188,3,3
394362,24/05/13_RYR2370_4944,0.625,1.0,7.867059707641602,116.99989318847656,6,7
174433,24/06/18_EZS56QZ_5759,0.0,0.0,1092.7325439453125,685.5869140625,0,0
356888,24/03/30_SWR7DP_4062,0.4375,0.0,145.88278198242188,355.4715576171875,4,3
307662,24/05/13_WMT483_8548,0.84375,1.0,15.323593139648438,56.33946228027344,8,9
223071,24/05/27_EWG89KY_1924,0.8125,1.0,48.79100799560547,75.86463165283203,8,9
139564,24/05/09_ASL67B_6670,0.5625,1.0,56.022315979003906,102.42024230957031,5,6
354705,24/10/24_AEA47DZ_640,0.1875,0.0,171.8384552001953,314.39495849609375,1,1
287157,24/06/08_FDX4713_1215,0.625,1.0,52.73755645751953,106.48290252685547,6,7
319818,24/03/31_BFX42D_1759,0.4375,0.0,353.3345642089844,157.42591857910156,4,3
168539,24/08/19_VLG69UM_9254,0.625,1.0,84.72049713134766,153.2407684326172,6,7
24639,24/05/31_TAP127M_5156,0.46875,1.0,26.443336486816406,151.43026733398438,4,4
4335,24/04/26_RYR2766_4552,0.71875,1.0,8.14037036895752,103.53323364257812,7,8
386165,24/09/10_ITY609_7719,0.375,1.0,57.7636604309082,207.17489624023438,3,3
60613,24/03/31_ITY109_5223,0.46875,1.0,38.58857345581055,150.45603942871094,4,4
124533,24/06/18_REU974_1721,0.0625,0.0,892.5895385742188,467.83819580078125,0,1
267157,24/03/30_TOM44X_2382,0.71875,0.0,226.1696319580078,72.51893615722656,7,8
333448,24/05/05_DLH27N_1988,0.28125,0.0,118.52906799316406,231.8986358642578,2,2
340012,24/09/10_SXS2Y_7070,0.65625,1.0,23.544174194335938,83.68159484863281,6,8
18945,24/10/16_VLG872P_512,0.34375,0.0,126.08380126953125,201.73208618164062,3,2
263868,24/06/08_BAW4PV_2813,0.53125,1.0,53.32506561279297,123.13101196289062,5,5
54870,24/07/10_WZZ448_8891,0.40625,1.0,45.10006332397461,132.7918701171875,4,3
335317,24/10/31_RYR34QV_5185,0.65625,1.0,39.55316925048828,102.8064956665039,6,8
223964,24/09/18_AEA47DZ_627,0.53125,0.0,111.43278503417969,118.32167053222656,5,5
345055,24/04/29_WZZ5GH_4235,0.46875,1.0,73.39459228515625,147.0412139892578,4,4
223446,24/02/08_DLH41H_1362,0.65625,1.0,36.92729187011719,82.04173278808594,6,8
267604,24/08/21_THY3TK_6915,0.53125,1.0,51.90195083618164,102.68144989013672,5,5
216094,24/08/13_N91PX_9485,0.15625,0.0,338.4583740234375,346.2470397949219,1,1
1277,24/03/06_BAW543Q_1595,0.46875,1.0,25.723590850830078,151.27352905273438,4,4
328049,24/08/23_TVF96EM_1674,0.5,1.0,72.50700378417969,125.1268310546875,5,4
221641,24/05/25_RYR78FE_6659,0.75,0.0,451.8462219238281,66.96719360351562,7,9
222526,24/01/27_TAR745_065,0.71875,1.0,19.814767837524414,84.87403869628906,7,8
29083,24/06/19_EJU45QC_4383,0.125,1.0,92.20783996582031,219.56045532226562,1,1
274471,24/08/08_TOM873_3725,0.8125,0.0,258.27130126953125,84.4295654296875,8,9
218038,24/09/19_TVF72SJ_1212,0.875,1.0,19.66476821899414,51.30005645751953,8,9
221598,24/09/05_OCN3FY_2089,0.625,1.0,36.594268798828125,192.92950439453125,6,7
297600,24/02/04_JFA04G_5001,0.6875,1.0,45.637325286865234,74.0789794921875,6,8
110190,24/01/09_RYR26HL_3580,0.0,0.0,187.1964569091797,527.5157470703125,0,0
174836,24/09/23_IBE31HG_550,0.03125,0.0,2301.095947265625,817.6255493164062,0,1
295093,24/05/23_EWG6825_7328,0.625,1.0,19.001644134521484,104.96966552734375,6,7
234804,24/01/07_SWR9CB_3496,0.34375,0.0,948.9063720703125,233.30484008789062,3,2
55647,24/09/18_TVF71AW_1499,0.1875,0.0,208.95828247070312,410.50506591796875,1,1
235587,24/09/13_JFA26D_7981,0.59375,1.0,5.34438943862915,102.33914947509766,5,6
89499,24/05/09_LOT416_4848,0.5,0.0,132.37753295898438,124.5888900756836,5,4
182703,24/05/05_TVS2057_4273,0.65625,0.0,109.72010040283203,148.9293670654297,6,8
378962,24/06/06_CFG9HL_4695,0.6875,1.0,89.08432006835938,110.00444030761719,6,8
374930,24/09/10_AFR13JY_1529,0.5625,1.0,90.02951049804688,139.6466827392578,5,6
212494,24/06/30_TOM1WY_3562,0.65625,1.0,39.63209533691406,84.87924194335938,6,8
5352,24/05/08_NSZ5362_4999,0.53125,1.0,82.42657470703125,140.28179931640625,5,5
72414,24/02/16_GLJ75IT_3897,0.0,0.0,820.3228149414062,941.488525390625,0,0
152229,24/08/13_SAS67W_7409,0.65625,1.0,30.125778198242188,131.53131103515625,6,8
360873,24/06/09_ITY419_6994,0.0,0.0,571.6461791992188,407.42431640625,0,0
210884,24/12/17_RYR56CR_5030,0.0625,0.0,482.1017150878906,418.0198669433594,0,1
298847,24/08/08_EXS96PS_3364,0.78125,1.0,23.77400016784668,61.534278869628906,7,9
89951,24/05/31_TVF99RT_1448,0.375,1.0,22.954097747802734,134.58853149414062,3,3
125412,24/03/31_FIN07RT_352,0.0,0.0,247.61734008789062,473.9930419921875,0,0
303123,24/10/10_BAW7DK_3103,0.84375,1.0,25.662471771240234,97.90909576416016,8,9
271843,24/02/08_THY184_4235,0.53125,1.0,11.71804141998291,135.37777709960938,5,5
196899,24/06/08_ADN64E_2377,0.59375,1.0,20.155643463134766,106.0654296875,5,6
123175,24/10/20_GSW1EP_9397,0.21875,0.0,348.048583984375,278.5210876464844,2,2
344673,24/06/06_RYR9ET_7507,0.53125,1.0,21.301774978637695,112.02149963378906,5,5
66051,24/12/21_DLH11A_1857,0.875,1.0,9.104429244995117,50.95162582397461,8,9
186643,24/08/29_WZZ40YV_9563,0.6875,1.0,53.21242904663086,99.93277740478516,6,8
187992,24/02/04_SWR3EC_3457,0.0,0.0,264.32769775390625,474.876953125,0,0
97708,24/03/18_EZS15PH_3411,0.0,0.0,689.231689453125,874.1334228515625,0,0
353644,24/02/04_RYR1KU_5394,0.84375,0.0,839.9041748046875,61.1651496887207,8,9
320430,24/10/18_RYR257N_9311,0.5625,0.0,356.0067443847656,135.80746459960938,5,6
264968,24/10/20_EWG2JH_13026,0.84375,1.0,29.743959426879883,56.31243896484375,8,9
148260,24/06/24_RYR2737_7981,0.21875,1.0,97.64124298095703,204.74041748046875,2,2
187616,24/12/20_DLH15E_1842,0.46875,1.0,55.298763275146484,100.64411926269531,4,4
226781,24/01/07_THY8SU_4194,0.46875,0.0,202.1832733154297,164.0054168701172,4,4
118176,24/09/19_EZY98XF_3976,0.46875,1.0,97.03382110595703,168.0519561767578,4,4
52337,24/05/31_SXS53V_6642,0.59375,1.0,56.39495086669922,124.43913269042969,5,6
241323,24/05/25_EJU38VQ_3715,0.03125,0.0,102.56523895263672,267.0368347167969,0,1
235238,24/03/31_OHRBX_3103,0.625,1.0,8.28402042388916,95.63279724121094,6,7
17298,24/10/20_IBE34LF_806,0.65625,0.0,219.55198669433594,96.13227844238281,6,8
22155,24/06/30_CCM67ME_1531,0.53125,1.0,45.78704071044922,95.35228729248047,5,5
72117,24/05/09_AEE5ZH_4427,0.28125,0.0,110.56707763671875,196.34072875976562,2,2
366339,24/06/09_MCK308_2599,0.5625,0.0,436.0137023925781,139.1767120361328,5,6
353939,24/08/19_RYR3ZT_8475,0.46875,1.0,91.9011001586914,109.4102554321289,4,4
270764,24/09/13_WZZ92RK_4862,0.71875,1.0,58.15550231933594,101.46554565429688,7,8
20792,24/06/22_DLH05C_2209,0.65625,1.0,57.29924011230469,100.76173400878906,6,8
153214,24/05/20_EXS1517_741,0.6875,1.0,35.10697937011719,76.18315124511719,6,8
158802,24/10/16_EWG6NE_4806,0.4375,0.0,192.48538208007812,201.000244140625,4,3
203934,24/04/04_RYR57GR_7199,0.21875,0.0,268.7445373535156,215.8369140625,2,2
393238,24/01/27_TUI4D_1510,0.65625,1.0,11.763954162597656,106.92485046386719,6,8
346694,24/07/10_CFG8ME_2062,0.03125,0.0,113.18347930908203,240.22708129882812,0,1
107173,24/07/12_BAW64LC_3223,0.5,1.0,67.73339080810547,128.35821533203125,5,4
165662,24/12/17_BCS821P_1245,0.40625,1.0,1.5322062969207764,155.22311401367188,4,3
235337,24/05/23_TSC694_9132,0.59375,1.0,51.493324279785156,116.28135681152344,5,6
319362,24/09/21_EXS71MF_3661,0.6875,1.0,23.276866912841797,84.41273498535156,6,8
329020,24/11/21_AFR23FP_1007,0.59375,0.0,123.46488952636719,118.6474380493164,5,6
278906,24/05/13_DLH242_2234,0.0,0.0,1386.751953125,576.5386962890625,0,0
220311,24/09/19_TVF47MF_1214,0.625,1.0,59.78254699707031,147.55816650390625,6,7
240345,24/05/05_DLH33T_1957,0.59375,1.0,14.21761703491211,102.46760559082031,5,6
229738,24/08/19_DFEEL_2770,0.5,0.0,128.76858520507812,159.61900329589844,5,4
241839,24/06/24_AUA3C_4159,0.53125,1.0,32.95546340942383,129.04327392578125,5,5
7476,24/11/25_KLM76Q_3342,0.15625,0.0,1196.6075439453125,366.9367980957031,1,1
266084,24/09/30_RYR42CQ_5175,0.5625,1.0,2.3048861026763916,110.6230697631836,5,6
181405,24/02/14_EJU53MG_2383,0.21875,0.0,140.71141052246094,192.09788513183594,2,2
